dates,times,flow
6/24/14,6:53:32,0
6/24/14,8:03:21,10.0037
6/24/14,8:03:23,19.4799
6/24/14,8:03:24,25.8085
6/24/14,8:03:25,34.8563
6/24/14,8:03:26,42.8658
6/24/14,8:03:27,50.315
6/24/14,8:03:28,56.2644
6/24/14,8:03:29,62.082
6/24/14,8:03:31,70.141
6/24/14,8:04:14,63.7466
6/24/14,8:04:18,56.7259
6/24/14,8:04:29,67.4876
6/24/14,8:04:38,60.846
6/24/14,8:04:41,54.6988
6/24/14,8:04:43,48.7823
6/24/14,8:04:49,54.1055
6/24/14,8:05:08,48.6834
6/24/14,8:08:16,55.358
6/24/14,8:08:20,60.9943
6/24/14,8:08:50,55.1602
6/24/14,8:08:53,48.9965
6/24/14,8:08:55,42.3714
6/24/14,8:08:58,32.1535
6/24/14,8:08:59,22.5618
6/24/14,8:09:01,12.8713
6/24/14,8:09:02,0
6/24/14,8:46:30,8.7017
6/24/14,8:46:32,17.9967
6/24/14,8:46:33,25.0009
6/24/14,8:46:35,35.054
6/24/14,8:46:36,44.0853
6/24/14,8:46:37,52.5563
6/24/14,8:46:38,59.2309
6/24/14,8:46:39,64.5047
6/24/14,8:46:41,71.6242
6/24/14,8:47:21,66.367
6/24/14,8:47:25,184.4992
6/24/14,8:47:27,202.9244
6/24/14,8:47:28,189.2785
6/24/14,8:47:30,166.898
6/24/14,8:49:03,159.1522
6/24/14,8:49:08,167.8209
6/24/14,8:49:15,174.6933
6/24/14,8:49:16,169.2712
6/24/14,8:49:23,163.6019
6/24/14,8:49:24,156.5318
6/24/14,8:49:30,165.2335
6/24/14,8:49:40,170.5072
6/24/14,8:49:50,165.4642
6/24/14,8:49:55,174.3802
6/24/14,8:50:10,169.3206
6/24/14,8:50:14,164.1293
6/24/14,8:50:17,169.7821
6/24/14,8:50:19,164.6567
6/24/14,8:50:21,172.2212
6/24/14,8:50:29,164.9533
6/24/14,8:50:36,159.1522
6/24/14,8:50:41,102.7559
6/24/14,8:50:42,48.6175
6/24/14,8:50:44,36.768
6/24/14,8:50:45,52.6058
6/24/14,8:50:46,66.334
6/24/14,8:50:47,76.2058
6/24/14,8:50:48,62.8401
6/24/14,8:50:49,54.4845
6/24/14,8:50:51,62.972
6/24/14,8:50:53,54.9789
6/24/14,8:51:26,61.0767
6/24/14,8:51:59,54.0231
6/24/14,8:52:01,48.5515
6/24/14,8:52:05,38.482
6/24/14,8:52:06,28.3959
6/24/14,8:52:07,22.5124
6/24/14,8:52:08,14.4204
6/24/14,8:52:10,0
6/24/14,10:21:12,11.3221
6/24/14,10:21:13,16.3816
6/24/14,10:21:15,29.4671
6/24/14,10:21:16,40.6574
6/24/14,10:21:17,56.7094
6/24/14,10:21:19,66.9767
6/24/14,10:21:21,74.772
6/24/14,10:21:22,81.5949
6/24/14,10:21:46,76.2388
6/24/14,10:22:07,69.9103
6/24/14,10:22:12,62.4776
6/24/14,10:22:21,68.6413
6/24/14,10:22:24,75.4972
6/24/14,10:22:32,69.2346
6/24/14,10:22:34,63.9114
6/24/14,10:22:36,58.1432
6/24/14,10:23:02,50.8753
6/24/14,10:23:05,45.7169
6/24/14,10:23:21,51.139
6/24/14,10:23:33,43.9205
6/24/14,10:23:37,34.9222
6/24/14,10:23:44,40.8387
6/24/14,10:23:48,34.4607
6/24/14,10:23:50,26.8467
6/24/14,10:23:52,18.5406
6/24/14,10:23:54,12.69
6/24/14,10:23:57,6.2791
6/24/14,10:23:59,0
6/24/14,10:24:58,6.5592
6/24/14,10:24:59,12.0802
6/24/14,10:25:01,17.8978
6/24/14,10:25:08,11.0419
6/24/14,10:25:10,5.3726
6/24/14,10:25:12,0
6/24/14,10:25:19,6.1143
6/24/14,10:27:07,13.2668
6/24/14,10:27:10,23.7814
6/24/14,10:27:11,29.3847
6/24/14,10:27:13,36.3395
6/24/14,10:27:19,30.6043
6/24/14,10:27:21,22.0179
6/24/14,10:27:23,12.9866
6/24/14,10:27:25,4.1201
6/24/14,12:24:17,11.9484
6/24/14,12:24:19,22.0509
6/24/14,12:24:20,37.8227
6/24/14,12:24:21,45.5686
6/24/14,12:24:22,51.0071
6/24/14,12:24:23,56.594
6/24/14,12:24:24,62.9885
6/24/14,12:24:26,69.8938
6/24/14,12:24:29,75.7279
6/24/14,12:24:46,70.2069
6/24/14,12:25:12,176.4237
6/24/14,12:25:13,195.8872
6/24/14,12:25:15,175.6492
6/24/14,12:25:16,156.9108
6/24/14,12:25:22,163.1075
6/24/14,12:26:10,168.167
6/24/14,12:26:32,161.4265
6/24/14,12:26:35,155.7077
6/24/14,12:26:37,163.6843
6/24/14,12:26:41,168.991
6/24/14,12:26:47,163.503
6/24/14,12:27:03,168.5461
6/24/14,12:27:11,161.7066
6/24/14,12:27:30,168.3483
6/24/14,12:27:46,173.5891
6/24/14,12:27:53,166.7991
6/24/14,12:27:58,160.9485
6/24/14,12:28:06,166.3377
6/24/14,12:28:11,172.3695
6/24/14,12:28:28,81.1005
6/24/14,12:28:29,23.1057
6/24/14,12:28:30,52.1278
6/24/14,12:28:31,40.8057
6/24/14,12:28:33,60.879
6/24/14,12:28:35,55.5887
6/24/14,12:28:36,60.7471
6/24/14,12:28:59,55.6217
6/24/14,12:29:12,61.2251
6/24/14,12:29:45,55.1932
6/24/14,12:29:47,49.3756
6/24/14,12:29:49,43.6733
6/24/14,12:29:51,33.9828
6/24/14,12:29:52,28.5607
6/24/14,12:29:53,23.0892
6/24/14,12:29:54,13.0031
6/24/14,12:29:55,0
6/24/14,13:03:59,10.2014
6/24/14,13:04:00,16.2498
6/24/14,13:04:02,31.8403
6/24/14,13:04:03,42.1077
6/24/14,13:04:04,57.072
6/24/14,13:04:06,67.2075
6/24/14,13:04:07,73.0086
6/24/14,13:04:08,79.0075
6/24/14,13:04:10,84.6274
6/24/14,13:04:20,79.4195
6/24/14,13:04:53,74.1458
6/24/14,13:04:58,68.9214
6/24/14,13:05:13,74.6896
6/24/14,13:05:21,67.8173
6/24/14,13:05:26,62.0491
6/24/14,13:05:54,56.5281
6/24/14,13:05:58,51.106
6/24/14,13:06:15,56.1655
6/24/14,13:06:23,50.1172
6/24/14,13:06:35,44.5303
6/24/14,13:06:38,39.4378
6/24/14,13:06:41,34.0322
6/24/14,13:06:44,28.3465
6/24/14,13:09:55,34.1146
6/24/14,13:09:58,40.3607
6/24/14,13:10:05,35.2683
6/24/14,13:10:08,27.0939
6/24/14,13:10:10,19.2492
6/24/14,13:10:12,11.0255
6/24/14,13:10:13,5.8341
6/24/14,13:10:15,0
6/24/14,14:43:30,6.312
6/24/14,14:43:31,14.6676
6/24/14,14:43:32,22.7101
6/24/14,14:43:36,50.9742
6/24/14,14:43:37,63.1203
6/24/14,14:43:38,68.9874
6/24/14,14:43:40,74.6896
6/24/14,14:43:41,80.705
6/24/14,14:43:56,75.629
6/24/14,14:44:23,70.586
6/24/14,14:44:24,82.2871
6/24/14,14:44:25,136.92
6/24/14,14:44:26,186.8724
6/24/14,14:44:29,167.0463
6/24/14,14:44:30,156.2516
6/24/14,14:44:33,162.8603
6/24/14,14:45:37,167.9033
6/24/14,14:45:44,160.553
6/24/14,14:45:48,168.0352
6/24/14,14:46:02,161.0145
6/24/14,14:46:09,167.2276
6/24/14,14:46:26,161.2782
6/24/14,14:46:40,166.8486
6/24/14,14:47:22,172.9299
6/24/14,14:47:26,178.2531
6/24/14,14:47:29,171.3313
6/24/14,14:47:35,164.9368
6/24/14,14:47:41,81.8257
6/24/14,14:47:42,43.2613
6/24/14,14:47:44,22.8255
6/24/14,14:47:45,45.0082
6/24/14,14:47:46,63.9938
6/24/14,14:47:47,74.9863
6/24/14,14:47:48,60.6647
6/24/14,14:47:49,51.0895
6/24/14,14:47:51,57.9454
6/24/14,14:47:53,52.0784
6/24/14,14:49:55,46.3267
6/24/14,14:49:57,40.954
6/24/14,14:50:00,35.1035
6/24/14,14:50:03,26.616
6/24/14,14:50:05,20.4688
6/24/14,14:50:07,10.9431
6/24/14,14:50:08,5.109
6/24/14,14:50:09,0
6/24/14,16:47:29,5.5374
6/24/14,16:47:31,13.1844
6/24/14,16:47:32,19.3481
6/24/14,16:47:33,32.1699
6/24/14,16:47:34,39.3554
6/24/14,16:47:36,51.3368
6/24/14,16:47:38,58.7859
6/24/14,16:47:39,68.1633
6/24/14,16:47:43,74.3435
6/24/14,16:48:02,69.3335
6/24/14,16:48:24,63.3016
6/24/14,16:48:30,56.7424
6/24/14,16:48:37,62.7248
6/24/14,16:48:41,68.0645
6/24/14,16:48:48,61.2086
6/24/14,16:48:51,56.1491
6/24/14,16:49:20,48.9471
6/24/14,16:49:39,54.8471
6/24/14,16:49:47,49.7546
6/24/14,16:52:21,55.6382
6/24/14,16:52:41,60.7142
6/24/14,16:52:57,54.2044
6/24/14,16:52:59,48.3373
6/24/14,16:53:03,37.4437
6/24/14,16:53:04,29.7308
6/24/14,16:53:05,23.699
6/24/14,16:53:06,15.3433
6/24/14,16:53:07,8.3391
6/24/14,16:53:08,0
6/24/14,20:12:11,13.8931
6/24/14,20:12:13,30.456
6/24/14,20:12:14,40.3443
6/24/14,20:12:15,51.106
6/24/14,20:12:16,57.5829
6/24/14,20:12:17,65.1639
6/24/14,20:12:18,70.6849
6/24/14,20:12:21,79.1723
6/24/14,20:12:23,84.2648
6/24/14,20:12:33,79.2382
6/24/14,20:13:04,73.7008
6/24/14,20:13:05,92.6534
6/24/14,20:13:06,179.1595
6/24/14,20:13:07,200.0732
6/24/14,20:13:08,194.8324
6/24/14,20:13:09,177.1159
6/24/14,20:13:10,156.5977
6/24/14,20:13:13,163.1899
6/24/14,20:14:10,168.8427
6/24/14,20:14:23,163.503
6/24/14,20:14:32,169.7162
6/24/14,20:15:05,159.284
6/24/14,20:15:15,164.5413
6/24/14,20:15:56,171.4466
6/24/14,20:15:58,166.0081
6/24/14,20:16:04,172.4684
6/24/14,20:16:21,72.0363
6/24/14,20:16:22,25.7261
6/24/14,20:16:23,43.1789
6/24/14,20:16:24,58.2915
6/24/14,20:16:25,66.1527
6/24/14,20:16:27,52.3915
6/24/14,20:16:28,46.0465
6/24/14,20:16:29,52.9848
6/24/14,20:16:32,45.9806
6/24/14,20:18:37,40.3113
6/24/14,20:18:40,35.054
6/24/14,20:18:44,28.709
6/24/14,20:18:46,22.1168
6/24/14,20:18:47,17.0408
6/24/14,20:18:49,5.1914
6/24/14,20:18:50,0
6/24/14,22:47:25,10.1025
6/24/14,22:47:26,16.2992
6/24/14,22:47:29,33.3565
6/24/14,22:47:30,49.6228
6/24/14,22:47:31,58.2421
6/24/14,22:47:32,65.6089
6/24/14,22:47:33,72.1681
6/24/14,22:47:36,81.974
6/24/14,22:47:56,76.7002
6/24/14,22:48:20,71.0145
6/24/14,22:48:23,65.1969
6/24/14,22:48:26,59.8736
6/24/14,22:48:34,64.9002
6/24/14,22:48:36,70.4871
6/24/14,22:48:39,75.4972
6/24/14,22:48:46,70.2564
6/24/14,22:48:49,63.9279
6/24/14,22:48:53,56.4951
6/24/14,22:49:16,50.1007
6/24/14,22:49:20,43.3767
6/24/14,22:49:45,48.8317
6/24/14,22:49:52,38.7951
6/24/14,22:49:55,33.5708
6/24/14,22:50:03,27.2587
6/24/14,22:50:05,19.6118
6/24/14,22:50:07,12.8548
6/24/14,22:50:09,7.3009
6/24/14,22:50:13,0
6/24/14,22:53:19,6.312
6/24/14,22:53:21,12.3439
6/24/14,22:53:22,17.6341
6/24/14,22:53:24,26.0062
6/24/14,22:53:28,31.0163
6/24/14,22:53:30,23.5506
6/24/14,22:53:31,18.2934
6/24/14,22:53:32,13.2009
6/24/14,22:53:33,7.4821
6/24/14,22:53:34,0
6/25/14,0:46:32,6.2956
6/25/14,0:46:33,12.2615
6/25/14,0:46:34,19.1339
6/25/14,0:46:35,25.4459
6/25/14,0:46:38,50.3809
6/25/14,0:46:39,60.5658
6/25/14,0:46:41,72.7284
6/25/14,0:46:42,78.0352
6/25/14,0:46:44,84.067
6/25/14,0:46:56,78.7768
6/25/14,0:47:27,73.5525
6/25/14,0:47:32,68.1139
6/25/14,0:47:33,84.8086
6/25/14,0:47:34,177.5114
6/25/14,0:47:36,191.0584
6/25/14,0:47:37,177.6763
6/25/14,0:47:38,155.3946
6/25/14,0:47:40,163.058
6/25/14,0:48:31,170.2765
6/25/14,0:48:52,165.0027
6/25/14,0:48:53,157.5371
6/25/14,0:49:01,166.1729
6/25/14,0:49:10,171.7762
6/25/14,0:49:26,166.6178
6/25/14,0:49:34,160.4212
6/25/14,0:49:50,167.0463
6/25/14,0:50:10,172.0894
6/25/14,0:50:24,164.9039
6/25/14,0:50:28,159.0038
6/25/14,0:50:34,167.4913
6/25/14,0:50:43,172.5179
6/25/14,0:50:51,99.0643
6/25/14,0:50:52,45.4862
6/25/14,0:50:53,25.8414
6/25/14,0:50:54,45.3543
6/25/14,0:50:55,38.449
6/25/14,0:50:56,57.7147
6/25/14,0:50:57,65.6748
6/25/14,0:50:58,57.7806
6/25/14,0:50:59,40.7398
6/25/14,0:51:01,47.9088
6/25/14,0:51:03,38.7951
6/25/14,0:53:06,31.4778
6/25/14,0:53:09,26.0557
6/25/14,0:53:11,18.6559
6/25/14,0:53:13,11.7506
6/25/14,0:53:15,0
6/25/14,2:47:34,7.2514
6/25/14,2:47:35,12.5581
6/25/14,2:47:36,19.8096
6/25/14,2:47:37,26.0062
6/25/14,2:47:38,35.7956
6/25/14,2:47:39,51.0895
6/25/14,2:47:41,59.9066
6/25/14,2:47:42,69.8938
6/25/14,2:47:43,76.898
6/25/14,2:47:45,83.4243
6/25/14,2:47:59,77.9692
6/25/14,2:48:27,71.7396
6/25/14,2:48:30,66.7295
6/25/14,2:48:41,71.8055
6/25/14,2:48:52,65.8231
6/25/14,2:48:56,60.4175
6/25/14,2:49:24,52.6387
6/25/14,2:49:28,47.2001
6/25/14,2:49:45,52.8035
6/25/14,2:49:53,47.0848
6/25/14,2:49:55,40.4267
6/25/14,2:50:09,34.3948
6/25/14,2:50:11,25.5283
6/25/14,2:50:13,19.9414
6/25/14,2:50:16,14.2556
6/25/14,2:50:22,8.5699
6/25/14,2:50:30,14.8489
6/25/14,2:50:33,21.1445
6/25/14,2:50:40,13.6459
6/25/14,2:50:43,8.0919
6/25/14,2:50:49,14.1238
6/25/14,2:53:26,20.8973
6/25/14,2:53:28,27.1434
6/25/14,2:53:30,32.928
6/25/14,2:53:38,24.8526
6/25/14,2:53:40,17.8649
6/25/14,2:53:42,10.4651
6/25/14,2:53:43,5.0266
6/25/14,2:53:44,0
6/25/14,4:53:13,13.8436
6/25/14,4:53:15,24.8856
6/25/14,4:53:16,36.2241
6/25/14,4:53:17,46.4915
6/25/14,4:53:18,54.7482
6/25/14,4:53:19,61.1921
6/25/14,4:53:20,71.0145
6/25/14,4:53:22,79.403
6/25/14,4:53:26,84.7757
6/25/14,4:53:35,78.991
6/25/14,4:54:09,73.2229
6/25/14,4:54:10,83.4243
6/25/14,4:54:11,186.6746
6/25/14,4:54:12,203.3858
6/25/14,4:54:13,191.3715
6/25/14,4:54:15,173.622
6/25/14,4:54:17,161.7561
6/25/14,4:54:42,167.6231
6/25/14,4:54:46,162.2175
6/25/14,4:54:49,167.4089
6/25/14,4:55:29,160.0586
6/25/14,4:55:31,165.9257
6/25/14,4:55:35,171.2489
6/25/14,4:55:46,161.9044
6/25/14,4:55:48,156.779
6/25/14,4:55:52,164.6896
6/25/14,4:55:55,170.8698
6/25/14,4:56:10,165.0851
6/25/14,4:56:13,160.0092
6/25/14,4:56:21,165.1181
6/25/14,4:56:26,170.9028
6/25/14,4:57:00,165.2005
6/25/14,4:57:07,157.9161
6/25/14,4:57:10,163.124
6/25/14,4:57:12,175.1218
6/25/14,4:57:18,169.5349
6/25/14,4:57:22,162.4483
6/25/14,4:57:27,167.9692
6/25/14,4:57:28,78.2329
6/25/14,4:57:29,41.2507
6/25/14,4:57:33,57.8301
6/25/14,4:57:34,65.1804
6/25/14,4:57:35,54.6329
6/25/14,4:57:36,44.2172
6/25/14,4:57:37,50.727
6/25/14,4:57:45,44.2831
6/25/14,4:59:48,39.273
6/25/14,4:59:53,30.1923
6/25/14,4:59:55,21.507
6/25/14,4:59:57,11.6682
6/25/14,4:59:59,0
6/25/14,7:18:35,7.4657
6/25/14,7:18:36,15.0797
6/25/14,7:18:39,34.5102
6/25/14,7:18:40,46.475
6/25/14,7:18:41,56.1985
6/25/14,7:18:42,61.7854
6/25/14,7:18:43,69.5807
6/25/14,7:18:44,75.7608
6/25/14,7:18:46,81.9575
6/25/14,7:19:02,76.6508
6/25/14,7:19:28,71.4759
6/25/14,7:19:35,65.1969
6/25/14,7:19:45,71.3111
6/25/14,7:19:54,66.2516
6/25/14,7:20:01,60.7966
6/25/14,7:20:21,54.8965
6/25/14,7:20:25,49.87
6/25/14,7:20:31,59.3298
6/25/14,7:20:32,160.7013
6/25/14,7:20:33,196.1509
6/25/14,7:20:34,187.9601
6/25/14,7:20:35,177.1818
6/25/14,7:20:37,169.881
6/25/14,7:20:41,163.9645
6/25/14,7:20:55,81.4301
6/25/14,7:20:56,41.2672
6/25/14,7:20:58,52.8859
6/25/14,7:20:59,65.3946
6/25/14,7:21:01,49.9854
6/25/14,7:21:02,41.0694
6/25/14,7:21:04,48.0407
6/25/14,7:21:07,36.6197
6/25/14,7:21:11,29.9286
6/25/14,7:21:15,22.3146
6/25/14,7:21:21,147.8301
6/25/14,7:21:22,190.2179
6/25/14,7:21:23,183.3455
6/25/14,7:21:26,177.907
6/25/14,7:21:29,170.1776
6/25/14,7:21:36,164.6567
6/25/14,7:21:43,77.3759
6/25/14,7:21:44,41.2342
6/25/14,7:21:47,58.4234
6/25/14,7:21:48,53.1826
6/25/14,7:21:49,37.3448
6/25/14,7:21:50,29.9615
6/25/14,7:21:51,35.3507
6/25/14,7:21:54,23.9956
6/25/14,7:22:05,31.1317
6/25/14,7:22:06,141.4027
6/25/14,7:22:07,181.9117
6/25/14,7:22:08,188.5863
6/25/14,7:22:09,183.5268
6/25/14,7:22:15,175.0888
6/25/14,7:22:17,168.7273
6/25/14,7:22:29,113.7814
6/25/14,7:22:31,37.5261
6/25/14,7:22:32,32.4007
6/25/14,7:22:33,53.4792
6/25/14,7:22:35,43.7887
6/25/14,7:22:37,29.1046
6/25/14,7:22:38,36.5867
6/25/14,7:22:40,27.0115
6/25/14,7:24:29,32.8292
6/25/14,7:24:33,38.07
6/25/14,7:24:38,33.0599
6/25/14,7:24:39,27.5554
6/25/14,7:24:41,20.0403
6/25/14,7:24:43,14.6676
6/25/14,7:24:44,6.2296
6/25/14,7:24:45,0
6/25/14,8:10:40,5.3232
6/25/14,8:10:41,25.4459
6/25/14,8:10:42,55.325
6/25/14,8:10:45,99.8553
6/25/14,8:10:46,114.6383
6/25/14,8:10:47,121.247
6/25/14,8:10:51,116.0722
6/25/14,8:10:58,109.4635
6/25/14,8:11:00,94.2025
6/25/14,8:11:01,79.848
6/25/14,8:11:04,12.6735
6/25/14,8:11:05,0
6/25/14,8:16:32,5.2078
6/25/14,8:16:33,35.087
6/25/14,8:16:34,58.5058
6/25/14,8:16:35,72.5307
6/25/14,8:16:36,91.9117
6/25/14,8:16:37,108.3593
6/25/14,8:16:38,118.6266
6/25/14,8:16:44,112.9738
6/25/14,8:16:51,105.228
6/25/14,8:16:52,95.5704
6/25/14,8:16:53,74.5413
6/25/14,8:16:54,34.7574
6/25/14,8:16:56,7.6799
6/25/14,8:16:57,0
6/25/14,12:54:08,17.0244
6/25/14,12:54:09,24.2758
6/25/14,12:54:10,34.3454
6/25/14,12:54:11,47.1507
6/25/14,12:54:12,54.8965
6/25/14,12:54:13,61.3899
6/25/14,12:54:14,67.191
6/25/14,12:54:15,72.9097
6/25/14,12:54:18,78.579
6/25/14,12:54:56,73.5689
6/25/14,12:55:04,68.3776
6/25/14,12:55:10,62.4611
6/25/14,12:55:17,68.6248
6/25/14,12:55:31,62.3952
6/25/14,12:55:53,56.3798
6/25/14,12:55:58,50.282
6/25/14,12:56:27,44.3655
6/25/14,12:56:39,38.0864
6/25/14,12:56:43,30.0604
6/25/14,12:56:46,24.8526
6/25/14,12:56:49,19.7272
6/25/14,12:56:53,14.1897
6/25/14,12:57:03,20.9302
6/25/14,12:57:22,26.3853
6/25/14,13:00:00,32.3842
6/25/14,13:00:03,41.1683
6/25/14,13:00:10,36.1417
6/25/14,13:00:12,27.7696
6/25/14,13:00:13,22.397
6/25/14,13:00:15,15.64
6/25/14,13:00:18,9.2291
6/25/14,13:00:20,0
6/25/14,14:12:19,6.9383
6/25/14,14:12:20,12.4757
6/25/14,14:12:21,17.8484
6/25/14,14:12:22,25.347
6/25/14,14:12:23,34.6585
6/25/14,14:12:24,43.1954
6/25/14,14:12:25,52.3915
6/25/14,14:12:26,61.6371
6/25/14,14:12:27,67.6689
6/25/14,14:12:28,73.6678
6/25/14,14:12:31,83.3584
6/25/14,14:12:45,78.167
6/25/14,14:13:16,72.8603
6/25/14,14:13:17,101.9813
6/25/14,14:13:18,194.2886
6/25/14,14:13:19,203.0397
6/25/14,14:13:20,188.5534
6/25/14,14:13:21,176.3248
6/25/14,14:13:24,169.6997
6/25/14,14:13:27,164.5742
6/25/14,14:14:07,169.5843
6/25/14,14:14:22,175.4349
6/25/14,14:14:53,170.4248
6/25/14,14:15:08,177.0665
6/25/14,14:15:19,171.3642
6/25/14,14:15:20,165.1181
6/25/14,14:15:33,171.4466
6/25/14,14:16:34,103.8436
6/25/14,14:16:35,72.7284
6/25/14,14:16:36,31.247
6/25/14,14:16:37,14.9149
6/25/14,14:16:39,8.9984
6/25/14,14:16:40,19.5788
6/25/14,14:16:41,43.4426
6/25/14,14:16:42,64.4882
6/25/14,14:16:44,57.929
6/25/14,14:16:45,46.4585
6/25/14,14:18:51,39.9322
6/25/14,14:18:54,34.7738
6/25/14,14:18:56,29.6649
6/25/14,14:18:59,19.414
6/25/14,14:19:01,10.0531
6/25/14,14:19:02,3.84
6/25/14,18:29:44,12.3604
6/25/14,18:29:45,17.7495
6/25/14,18:29:46,23.8308
6/25/14,18:29:47,30.7691
6/25/14,18:29:50,51.8806
6/25/14,18:29:51,65.0485
6/25/14,18:29:52,71.6902
6/25/14,18:29:54,79.1064
6/25/14,18:30:36,72.9756
6/25/14,18:30:41,66.5812
6/25/14,18:30:54,73.5854
6/25/14,18:31:03,66.7955
6/25/14,18:31:06,60.9119
6/25/14,18:31:32,55.5887
6/25/14,18:31:41,50.1502
6/25/14,18:31:44,43.9865
6/25/14,18:31:57,49.3591
6/25/14,18:32:07,43.5909
6/25/14,18:32:11,38.3336
6/25/14,18:32:20,33.0599
6/25/14,18:32:23,24.7043
6/25/14,18:32:25,19.4305
6/25/14,18:32:27,13.7942
6/25/14,18:32:30,7.7129
6/25/14,18:32:34,1.6645
6/25/14,18:32:42,8.0095
6/25/14,18:32:46,13.0196
6/25/14,18:35:38,18.3758
6/25/14,18:35:41,25.6766
6/25/14,18:35:44,32.6643
6/25/14,18:35:47,38.1029
6/25/14,18:35:50,32.6149
6/25/14,18:35:51,26.649
6/25/14,18:35:53,18.3593
6/25/14,18:35:54,13.102
6/25/14,18:35:56,5.6363
6/25/14,18:35:57,0
6/25/14,19:36:50,6.3285
6/25/14,19:36:52,16.2168
6/25/14,19:36:54,28.297
6/25/14,19:36:55,37.3118
6/25/14,19:36:56,42.3219
6/25/14,19:36:58,54.5669
6/25/14,19:36:59,60.4175
6/25/14,19:37:01,67.9985
6/25/14,19:37:03,73.3712
6/25/14,19:37:33,68.015
6/25/14,19:38:01,62.3292
6/25/14,19:38:19,56.1655
6/25/14,19:38:27,61.8678
6/25/14,19:38:36,56.5775
6/25/14,19:38:56,51.1225
6/25/14,19:44:18,44.9753
6/25/14,19:44:21,38.7292
6/25/14,19:44:26,33.373
6/25/14,19:44:32,28.0498
6/25/14,19:44:35,22.9738
6/25/14,19:44:39,14.9808
6/25/14,19:44:40,8.3556
6/25/14,19:44:43,0
6/25/14,20:25:14,5.109
6/25/14,20:25:16,14.0084
6/25/14,20:25:17,21.4082
6/25/14,20:25:18,31.4118
6/25/14,20:25:19,40.7233
6/25/14,20:25:20,48.6834
6/25/14,20:25:21,57.2697
6/25/14,20:25:22,63.3675
6/25/14,20:25:23,69.8279
6/25/14,20:25:24,75.9916
6/25/14,20:25:25,81.0511
6/25/14,20:25:48,75.6455
6/25/14,20:26:13,69.9597
6/25/14,20:26:16,64.3893
6/25/14,20:26:19,58.4893
6/25/14,20:26:26,65.0485
6/25/14,20:26:28,73.6349
6/25/14,20:26:38,65.955
6/25/14,20:26:40,58.7695
6/25/14,20:26:42,53.5451
6/25/14,20:26:52,59.1979
6/25/14,20:27:03,53.8912
6/25/14,20:27:07,48.8812
6/25/14,20:27:11,42.1571
6/25/14,20:27:20,48.2879
6/25/14,20:27:37,42.0582
6/25/14,20:27:42,35.8616
6/25/14,20:27:46,28.8079
6/25/14,20:27:51,20.6995
6/25/14,20:27:55,13.4481
6/25/14,20:27:56,8.3227
6/25/14,20:27:58,0
6/25/14,20:31:11,5.0595
6/25/14,20:31:13,10.2344
6/25/14,20:31:15,17.4199
6/25/14,20:31:17,22.9409
6/25/14,20:31:20,28.0168
6/25/14,20:31:24,21.1445
6/25/14,20:31:26,14.1073
6/25/14,20:31:28,7.7458
6/25/14,20:31:30,0
6/25/14,20:48:58,10.597
6/25/14,20:48:59,16.2663
6/25/14,20:49:02,33.4225
6/25/14,20:49:03,42.2725
6/25/14,20:49:04,50.9907
6/25/14,20:49:05,56.5446
6/25/14,20:49:06,61.67
6/25/14,20:49:08,69.5807
6/25/14,20:49:12,75.1181
6/25/14,20:49:27,69.696
6/25/14,20:49:53,63.7466
6/25/14,20:50:37,58.6871
6/25/14,20:54:28,53.199
6/25/14,20:54:31,45.7169
6/25/14,20:54:33,38.7621
6/25/14,20:54:35,28.8244
6/25/14,20:54:36,22.9738
6/25/14,20:54:37,16.2333
6/25/14,20:54:40,0
6/25/14,21:26:06,8.6687
6/25/14,21:26:08,16.3816
6/25/14,21:26:10,24.6713
6/25/14,21:26:11,37.4602
6/25/14,21:26:12,43.4756
6/25/14,21:26:13,49.1284
6/25/14,21:26:15,59.7748
6/25/14,21:26:17,67.0921
6/25/14,21:26:20,72.3494
6/25/14,21:26:56,67.224
6/25/14,21:27:31,61.8843
6/25/14,21:27:44,66.9603
6/25/14,21:27:55,61.1262
6/25/14,21:28:06,55.77
6/25/14,21:48:00,61.0438
6/25/14,21:48:06,66.5482
6/25/14,21:48:15,61.3899
6/25/14,21:48:29,54.6658
6/25/14,21:48:33,49.5898
6/25/14,21:48:37,41.5968
6/25/14,21:48:39,35.1859
6/25/14,21:48:41,24.5724
6/25/14,21:48:42,18.1945
6/25/14,21:48:43,7.7458
6/25/14,21:48:44,0
6/26/14,7:01:00,6.6746
6/26/14,7:01:01,14.3216
6/26/14,7:01:02,19.9249
6/26/14,7:01:03,28.9727
6/26/14,7:01:04,38.2677
6/26/14,7:01:05,48.156
6/26/14,7:01:06,55.2262
6/26/14,7:01:07,63.4664
6/26/14,7:01:08,70.2069
6/26/14,7:01:09,76.7167
6/26/14,7:01:11,82.8639
6/26/14,7:01:25,77.0463
6/26/14,7:01:52,71.1793
6/26/14,7:01:56,64.1586
6/26/14,7:01:59,58.7695
6/26/14,7:02:05,63.8949
6/26/14,7:02:07,69.2511
6/26/14,7:02:19,63.384
6/26/14,7:02:23,56.594
6/26/14,7:02:26,50.9742
6/26/14,7:02:33,57.0225
6/26/14,7:02:46,51.3368
6/26/14,7:02:49,45.3873
6/26/14,7:03:17,50.4798
6/26/14,7:03:21,44.1842
6/26/14,7:03:24,38.6632
6/26/14,7:03:28,33.0269
6/26/14,7:03:33,26.2534
